date,PM2.5,temp,press,humitidy,wnd_dir,wnd_spd
5573,27.4,27.4,999.3,65.11,193.91,3.56
5574,27.17,27.17,999.65,66.23,188.81,3.68
5575,26.93,26.93,1000.0,67.36,184.06,3.83
5576,26.94,26.94,1000.26,67.85,168.22,3.63
5577,26.94,26.94,1000.52,68.33,151.98,3.74
5578,26.95,26.95,1000.78,68.82,137.66,4.11
5579,27.43,27.43,1000.69,66.92,158.25,5.31
5580,27.91,27.91,1000.6,65.02,170.3,6.92
5581,28.39,28.39,1000.51,63.12,177.6,8.73
5582,28.53,28.53,1000.45,61.0,195.33,7.5
5583,28.66,28.66,1000.39,58.87,217.03,7.19
5584,28.8,28.8,1000.33,56.74,237.54,7.91
5585,28.16,28.16,1000.57,61.12,231.37,3.77
5586,27.52,27.52,1000.82,65.49,120.18,0.91
5587,26.88,26.88,1001.07,69.87,72.38,4.74
5588,26.51,26.51,1001.25,71.84,75.81,5.34
5589,26.14,26.14,1001.43,73.82,78.54,5.95
5590,25.77,25.77,1001.62,75.8,80.76,6.58
5591,25.45,25.45,1001.38,78.12,81.23,7.16
5592,25.14,25.14,1001.15,80.43,81.63,7.74
5593,24.75,24.75,1000.91,82.75,81.97,8.32
5594,24.67,24.67,1000.46,83.74,87.09,7.9
5595,24.6,24.6,1000.01,84.74,92.74,7.54
5596,24.53,24.53,999.56,85.74,98.89,7.27
5597,24.77,24.77,999.11,86.26,126.42,5.14
5598,25.0,25.0,998.66,86.79,167.69,5.1
5599,25.17,25.17,998.21,87.32,195.86,7.18
5600,25.48,25.48,998.32,84.51,208.94,5.96
5601,25.8,25.8,998.44,81.7,227.19,5.19
5602,26.11,26.11,998.56,78.9,248.78,5.07
5603,27.38,27.38,998.45,65.27,300.03,6.31
5604,28.64,28.64,998.34,51.65,322.77,10.24
5605,29.91,29.91,998.23,38.02,332.21,14.86
5606,30.77,30.77,997.83,33.95,335.03,14.71
5607,31.64,31.64,997.43,29.89,337.9,14.59
5608,32.5,32.5,997.03,25.83,340.81,14.51
5609,32.34,32.34,997.14,26.55,349.84,12.78
5610,32.18,32.18,997.26,27.27,1.29,11.47
5611,32.02,32.02,997.37,27.99,15.01,10.71
5612,31.03,31.03,997.97,33.28,26.61,7.55
5613,30.05,30.05,998.56,38.57,51.68,5.08
5614,29.06,29.06,999.15,43.86,95.55,4.61
5615,28.56,28.56,999.44,45.72,89.82,3.93
5616,28.06,28.06,999.73,47.58,81.8,3.31
5617,27.56,27.56,1000.01,49.44,70.4,2.78
5618,27.16,27.16,1000.13,52.95,65.54,2.91
5619,26.76,26.76,1000.25,56.46,61.13,3.05
5620,26.36,26.36,1000.37,59.96,57.14,3.22
5621,26.02,26.02,1000.67,57.5,33.72,3.17
5622,25.68,25.68,1000.97,55.04,13.03,3.62
5623,25.34,25.34,1001.27,52.58,358.37,4.42
5624,25.89,25.89,1001.57,47.81,357.14,4.91
5625,26.44,26.44,1001.86,43.04,356.13,5.4
5626,26.99,26.99,1002.16,38.27,355.29,5.89
5627,28.06,28.06,1002.38,31.72,345.54,11.76
5628,29.12,29.12,1002.6,25.17,342.31,17.73
5629,30.19,30.19,1002.82,18.62,340.71,23.73
5630,30.56,30.56,1002.57,16.56,339.31,22.05
5631,30.94,30.94,1002.32,14.49,337.67,20.38
5632,31.31,31.31,1002.06,12.42,335.74,18.73
5633,31.08,31.08,1001.98,12.92,337.12,17.52
5634,30.84,30.84,1001.9,13.42,338.71,16.31
5635,30.6,30.6,1001.81,13.91,340.55,15.13
5636,29.73,29.73,1002.09,15.43,341.8,12.53
5637,28.85,28.85,1002.37,16.94,343.71,9.94
5638,27.97,27.97,1002.65,18.45,346.96,7.38
5639,27.34,27.34,1003.09,19.81,340.29,7.15
5640,26.71,26.71,1003.52,21.16,333.29,7.02
5641,26.08,26.08,1003.96,22.52,326.14,7.01
5642,25.7,25.7,1003.95,23.51,327.42,6.47
5643,25.31,25.31,1003.94,24.51,328.94,5.94
5644,24.89,24.89,1003.93,25.5,330.75,5.41
5645,24.46,24.46,1003.93,25.6,319.95,4.87
5646,24.02,24.02,1003.92,25.7,307.08,4.55
5647,23.58,23.58,1003.92,25.81,293.09,4.49
5648,24.51,24.51,1004.22,25.21,307.0,4.51
5649,25.3,25.3,1004.53,24.6,320.0,4.79
5650,25.95,25.95,1004.83,24.0,331.07,5.29
5651,27.22,27.22,1004.85,20.69,323.36,8.42
5652,28.49,28.49,1004.87,17.37,319.86,11.62
5653,29.76,29.76,1004.89,14.05,317.87,14.84
5654,30.16,30.16,1004.42,14.0,319.13,16.84
5655,30.56,30.56,1003.95,13.94,320.12,18.85
5656,30.97,30.97,1003.47,13.88,320.92,20.87
5657,30.66,30.66,1003.42,14.65,321.62,19.43
5658,30.36,30.36,1003.36,15.41,322.44,17.99
5659,30.05,30.05,1003.3,16.17,323.39,16.56
5660,29.33,29.33,1003.82,16.95,324.6,14.74
5661,28.61,28.61,1004.33,17.72,326.14,12.93
5662,27.9,27.9,1004.85,18.5,328.18,11.13
5663,27.46,27.46,1005.15,19.72,326.83,9.43
5664,27.03,27.03,1005.45,20.93,324.9,7.73
5665,26.6,26.6,1005.75,22.15,321.88,6.04
5666,26.14,26.14,1005.88,23.56,333.04,6.12
5667,25.69,25.69,1006.0,24.97,343.56,6.41
5668,25.24,25.24,1006.12,26.38,352.88,6.9
5669,24.83,24.83,1006.44,27.25,353.49,6.38
5670,24.33,24.33,1006.75,28.12,354.2,5.87
5671,23.82,23.82,1007.06,28.99,355.06,5.36
5672,24.43,24.43,1007.36,28.44,358.59,5.41
5673,25.03,25.03,1007.65,27.89,2.04,5.49
5674,25.46,25.46,1007.95,27.34,5.38,5.58
5675,26.47,26.47,1007.84,25.07,25.04,3.19
5676,27.47,27.47,1007.74,22.81,84.35,2.18
5677,28.47,28.47,1007.63,20.54,129.32,3.88
5678,28.7,28.7,1007.24,20.31,165.52,5.97
5679,28.93,28.93,1006.86,20.07,180.09,9.1
5680,29.16,29.16,1006.47,19.84,186.98,12.51
5681,28.81,28.81,1006.32,20.01,192.1,12.51
5682,28.46,28.46,1006.17,20.17,197.18,12.6
5683,28.11,28.11,1006.02,20.34,202.15,12.79
5684,27.52,27.52,1006.01,22.36,205.91,13.03
5685,26.92,26.92,1006.01,24.38,209.51,13.32
5686,26.33,26.33,1006.01,26.4,212.95,13.66
5687,26.13,26.13,1006.09,27.05,216.72,13.72
5688,25.92,25.92,1006.16,27.7,220.44,13.84
5689,25.72,25.72,1006.24,28.36,224.08,14.02
5690,25.21,25.21,1006.18,32.62,220.19,16.64
5691,24.57,24.57,1006.12,36.89,217.37,19.31
5692,23.83,23.83,1006.06,41.16,215.24,22.02
5693,22.96,22.96,1006.16,47.49,213.01,20.99
5694,22.08,22.08,1006.26,53.82,210.57,19.99
5695,21.2,21.2,1006.36,60.15,207.87,19.04
5696,20.71,20.71,1006.43,64.33,204.37,16.98
5697,20.21,20.21,1006.51,68.51,199.93,15.01
5698,19.72,19.72,1006.58,72.7,194.19,13.16
5699,19.66,19.66,1006.35,73.62,193.61,13.14
5700,19.59,19.59,1006.12,74.54,193.02,13.12
5701,19.53,19.53,1005.89,75.46,192.44,13.1
5702,19.55,19.55,1005.56,76.42,193.13,11.88
5703,19.57,19.57,1005.24,77.37,193.97,10.67
5704,19.59,19.59,1004.92,78.32,195.04,9.45
5705,19.39,19.39,1004.98,78.83,183.99,6.88
5706,19.19,19.19,1005.04,79.33,162.01,4.84
5707,19.0,19.0,1005.1,79.84,123.99,4.18
5708,18.93,18.93,1005.18,80.8,125.38,4.03
5709,18.86,18.86,1005.26,81.75,126.88,3.87
5710,18.79,18.79,1005.34,82.7,128.5,3.72
5711,18.83,18.83,1005.4,82.66,123.52,3.06
5712,18.87,18.87,1005.45,82.61,115.87,2.43
5713,18.91,18.91,1005.51,82.57,103.27,1.87
5714,18.95,18.95,1005.26,81.95,116.19,1.72
5715,19.0,19.0,1005.0,81.33,130.65,1.67
5716,19.04,19.04,1004.75,80.7,145.01,1.73
5717,19.1,19.1,1004.91,79.68,126.6,0.95
5718,19.15,19.15,1005.08,78.65,62.38,0.61
5719,19.21,19.21,1005.25,77.62,15.35,1.17
5720,20.02,20.02,1005.72,72.94,11.8,2.79
5721,20.84,20.84,1006.19,68.27,10.86,4.41
5722,21.65,21.65,1006.66,63.6,10.43,6.04
5723,23.63,23.63,1006.85,55.13,6.4,9.15
5724,25.42,25.42,1007.05,46.65,4.42,12.29
5725,26.8,26.8,1007.24,38.18,3.25,15.43
5726,27.32,27.32,1007.2,33.72,13.06,15.3
5727,27.83,27.83,1007.17,29.25,22.76,15.61
5728,28.34,28.34,1007.13,24.78,31.83,16.34
5729,28.06,28.06,1007.36,25.08,36.2,16.02
5730,27.78,27.78,1007.59,25.37,40.73,15.79
5731,27.5,27.5,1007.82,25.67,45.37,15.66
5732,26.71,26.71,1008.63,26.31,45.19,14.45
5733,25.91,25.91,1009.44,26.96,44.99,13.24
5734,25.12,25.12,1010.25,27.61,44.74,12.03
5735,24.59,24.59,1010.65,29.55,38.17,9.45
5736,24.02,24.02,1011.06,31.5,26.96,7.08
5737,23.44,23.44,1011.46,33.45,6.36,5.22
5738,22.95,22.95,1011.84,33.46,12.02,4.77
5739,22.46,22.46,1012.22,33.46,18.77,4.38
5740,21.97,21.97,1012.6,33.47,26.72,4.06
5741,21.6,21.6,1012.63,33.38,26.83,3.97
5742,21.22,21.22,1012.66,33.29,26.95,3.88
5743,20.84,20.84,1012.69,33.2,27.08,3.79
5744,21.31,21.31,1013.0,32.55,49.09,3.38
5745,21.77,21.77,1013.31,31.9,72.8,3.54
5746,22.24,22.24,1013.62,31.25,91.64,4.2
5747,23.46,23.46,1013.03,29.22,140.3,4.32
5748,24.69,24.69,1012.45,27.2,168.62,6.66
5749,25.64,25.64,1011.86,25.17,180.77,9.73
5750,26.17,26.17,1011.01,26.45,191.34,12.21
5751,26.7,26.7,1010.16,27.73,198.19,14.97
5752,27.24,27.24,1009.3,29.01,202.86,17.88
5753,26.93,26.93,1008.71,32.17,202.85,18.2
5754,26.63,26.63,1008.11,35.33,202.84,18.53
5755,26.33,26.33,1007.52,38.49,202.83,18.86
5756,25.6,25.6,1007.32,43.59,206.71,18.07
5757,24.81,24.81,1007.12,48.69,210.93,17.38
5758,23.77,23.77,1006.93,53.8,215.47,16.8
5759,23.11,23.11,1006.94,55.61,217.44,14.21
5760,22.45,22.45,1006.96,57.42,220.28,11.66
5761,21.78,21.78,1006.98,59.23,224.69,9.15
5762,21.34,21.34,1006.86,60.07,223.35,7.96
5763,20.89,20.89,1006.74,60.92,221.55,6.79
5764,20.44,20.44,1006.61,61.76,219.0,5.62
5765,20.09,20.09,1006.5,62.32,214.91,4.51
5766,19.75,19.75,1006.39,62.87,208.23,3.44
5767,19.4,19.4,1006.28,63.42,195.91,2.46
5768,20.11,20.11,1006.49,60.77,173.73,2.25
5769,20.82,20.82,1006.71,58.12,150.97,2.4
5770,21.53,21.53,1006.92,55.47,133.32,2.87
5771,23.16,23.16,1006.72,51.23,143.25,4.21
5772,24.79,24.79,1006.51,47.0,148.3,5.61
5773,25.99,25.99,1006.31,42.76,151.33,7.04
5774,26.72,26.72,1005.59,41.52,159.68,8.43
5775,27.45,27.45,1004.87,40.27,165.58,9.95
5776,28.19,28.19,1004.16,39.03,169.88,11.55
5777,28.01,28.01,1003.97,41.18,172.92,11.36
5778,27.84,27.84,1003.78,43.32,176.05,11.21
5779,27.67,27.67,1003.59,45.47,179.26,11.08
5780,26.95,26.95,1003.86,48.69,178.54,9.07
5781,26.24,26.24,1004.13,51.92,177.42,7.07
5782,25.53,25.53,1004.4,55.14,175.4,5.07
5783,25.03,25.03,1004.86,57.33,180.33,5.1
5784,24.33,24.33,1005.32,59.52,185.16,5.18
5785,23.62,23.62,1005.79,61.71,189.82,5.28
5786,23.08,23.08,1005.79,64.29,186.59,4.72
5787,22.55,22.55,1005.8,66.88,182.51,4.18
5788,22.02,22.02,1005.8,69.46,177.24,3.66
5789,21.64,21.64,1006.0,71.63,178.96,4.0
5790,21.27,21.27,1006.21,73.81,180.4,4.35
5791,20.89,20.89,1006.41,75.98,181.63,4.7
5792,21.43,21.43,1006.55,73.55,178.9,4.28
5793,21.98,21.98,1006.68,71.11,175.59,3.88
5794,22.53,22.53,1006.82,68.68,171.53,3.49
5795,24.22,24.22,1006.47,62.09,172.32,4.41
5796,25.64,25.64,1006.13,55.5,172.84,5.34
5797,26.83,26.83,1005.79,48.92,173.21,6.26
5798,27.43,27.43,1005.03,46.06,175.12,7.75
5799,28.03,28.03,1004.27,43.2,176.4,9.25
5800,28.64,28.64,1003.52,40.34,177.33,10.76
5801,28.17,28.17,1003.39,41.84,176.78,10.63
5802,27.71,27.71,1003.26,43.34,176.22,10.5
5803,27.25,27.25,1003.14,44.85,175.64,10.37
5804,26.55,26.55,1003.29,47.43,177.03,9.75
5805,25.86,25.86,1003.44,50.0,178.6,9.13
5806,25.16,25.16,1003.6,52.58,180.4,8.52
5807,24.47,24.47,1003.96,54.78,183.71,6.87
5808,23.7,23.7,1004.33,56.98,189.07,5.26
5809,22.93,22.93,1004.69,59.17,198.95,3.73
5810,22.58,22.58,1004.36,61.4,197.15,4.27
5811,22.22,22.22,1004.02,63.63,195.74,4.81
5812,21.87,21.87,1003.68,65.86,194.62,5.36
5813,21.52,21.52,1003.73,67.74,186.49,4.36
5814,21.17,21.17,1003.79,69.61,173.95,3.49
5815,20.82,20.82,1003.84,71.48,154.86,2.89
5816,21.45,21.45,1004.08,69.24,142.17,2.91
5817,22.07,22.07,1004.31,66.99,130.2,3.06
5818,22.69,22.69,1004.54,64.75,119.79,3.33
5819,24.34,24.34,1004.42,59.52,129.07,3.98
5820,25.69,25.69,1004.3,54.29,135.64,4.7
5821,26.84,26.84,1004.18,49.07,140.42,5.46
5822,27.54,27.54,1003.52,46.13,160.26,6.76
5823,28.24,28.24,1002.87,43.19,172.75,8.58
5824,28.94,28.94,1002.22,40.25,180.62,10.66
5825,28.31,28.31,1002.27,42.67,184.27,10.54
5826,27.67,27.67,1002.32,45.09,187.98,10.47
5827,27.03,27.03,1002.37,47.51,191.73,10.44
5828,26.34,26.34,1002.45,51.5,191.7,10.0
5829,25.64,25.64,1002.53,55.49,191.67,9.55
5830,24.93,24.93,1002.61,59.47,191.64,9.11
5831,24.31,24.31,1003.14,60.98,188.57,6.93
5832,23.69,23.69,1003.67,62.49,182.72,4.8
5833,23.07,23.07,1004.2,64.0,168.01,2.78
5834,22.7,22.7,1004.13,65.69,152.62,2.73
5835,22.34,22.34,1004.06,67.37,137.72,2.87
5836,21.98,21.98,1003.98,69.05,125.0,3.19
5837,21.6,21.6,1004.08,70.64,118.11,2.96
5838,21.21,21.21,1004.18,72.23,110.21,2.78
5839,20.82,20.82,1004.28,73.81,101.45,2.67
5840,21.43,21.43,1004.58,71.51,91.55,3.14
5841,22.04,22.04,1004.89,69.2,84.38,3.67
5842,22.66,22.66,1005.19,66.9,79.09,4.25
5843,24.25,24.25,1004.9,61.29,122.1,3.47
5844,25.59,25.59,1004.62,55.68,159.18,4.81
5845,26.7,26.7,1004.33,50.07,176.17,7.16
5846,27.2,27.2,1003.68,48.12,180.75,9.38
5847,27.69,27.69,1003.03,46.18,183.57,11.63
5848,28.19,28.19,1002.38,44.23,185.47,13.91
5849,27.89,27.89,1002.6,45.62,190.96,14.77
5850,27.59,27.59,1002.82,47.01,195.8,15.75
5851,27.3,27.3,1003.04,48.4,200.04,16.83
5852,26.57,26.57,1003.17,51.55,201.76,15.69
5853,25.84,25.84,1003.3,54.7,203.73,14.57
5854,25.11,25.11,1003.44,57.85,206.04,13.47
5855,24.56,24.56,1003.83,58.73,208.25,12.67
5856,23.95,23.95,1004.22,59.61,210.76,11.89
5857,23.35,23.35,1004.62,60.49,213.61,11.13
5858,22.88,22.88,1004.56,61.39,212.91,9.6
5859,22.41,22.41,1004.5,62.28,211.95,8.07
5860,21.94,21.94,1004.43,63.17,210.54,6.54
5861,21.55,21.55,1004.64,63.25,202.8,5.91
5862,21.17,21.17,1004.85,63.33,193.45,5.42
5863,20.78,20.78,1005.05,63.42,182.57,5.09
5864,21.4,21.4,1005.29,60.47,183.52,5.29
5865,22.02,22.02,1005.53,57.53,184.41,5.48
5866,22.63,22.63,1005.77,54.58,185.23,5.68
5867,24.32,24.32,1005.53,49.65,192.82,8.69
5868,25.7,25.7,1005.29,44.71,196.47,11.78
5869,26.89,26.89,1005.05,39.77,198.6,14.9
5870,27.3,27.3,1004.33,39.0,199.88,15.95
5871,27.71,27.71,1003.61,38.23,201.01,17.01
5872,28.12,28.12,1002.9,37.45,202.0,18.08
5873,27.89,27.89,1002.69,37.56,201.38,17.78
5874,27.65,27.65,1002.49,37.67,200.75,17.47
5875,27.42,27.42,1002.28,37.78,200.09,17.17
5876,26.71,26.71,1002.37,40.73,201.94,15.86
5877,26.0,26.0,1002.46,43.68,204.12,14.56
5878,25.29,25.29,1002.55,46.63,206.72,13.29
5879,24.75,24.75,1003.04,48.3,210.38,12.28
5880,24.08,24.08,1003.53,49.97,214.68,11.33
5881,23.42,23.42,1004.02,51.65,219.73,10.45
5882,22.96,22.96,1003.84,53.39,217.62,9.24
5883,22.51,22.51,1003.66,55.14,214.89,8.04
5884,22.06,22.06,1003.47,56.89,211.2,6.86
5885,21.72,21.72,1003.63,58.72,209.46,6.02
5886,21.39,21.39,1003.79,60.56,207.15,5.19
5887,21.06,21.06,1003.96,62.4,203.97,4.37
5888,21.65,21.65,1004.17,60.86,189.88,3.22
5889,22.24,22.24,1004.39,59.31,164.06,2.44
5890,22.83,22.83,1004.61,57.77,128.85,2.43
5891,24.44,24.44,1004.18,53.16,169.9,4.55
5892,25.73,25.73,1003.75,48.54,182.3,7.44
5893,26.86,26.86,1003.32,43.92,187.65,10.48
5894,27.44,27.44,1002.77,41.65,188.05,11.71
5895,28.01,28.01,1002.22,39.38,188.37,12.94
5896,28.59,28.59,1001.67,37.11,188.64,14.17
5897,28.17,28.17,1001.66,38.61,189.2,14.2
5898,27.74,27.74,1001.66,40.12,189.75,14.22
5899,27.32,27.32,1001.66,41.62,190.3,14.25
5900,26.71,26.71,1001.77,44.58,192.86,13.53
5901,26.1,26.1,1001.88,47.54,195.7,12.84
5902,25.49,25.49,1001.99,50.5,198.85,12.18
5903,25.12,25.12,1002.4,52.92,204.2,10.42
5904,24.65,24.65,1002.82,55.33,211.65,8.77
5905,24.12,24.12,1003.23,57.75,222.24,7.34
5906,23.78,23.78,1002.97,59.23,220.29,6.07
5907,23.45,23.45,1002.7,60.72,217.32,4.81
5908,23.11,23.11,1002.44,62.21,212.25,3.57
5909,23.07,23.07,1002.44,63.47,216.0,2.96
5910,23.03,23.03,1002.45,64.73,221.65,2.37
5911,22.98,22.98,1002.45,65.99,230.86,1.82
5912,23.67,23.67,1002.64,63.72,233.26,1.64
5913,24.35,24.35,1002.83,61.45,236.26,1.46
5914,25.02,25.02,1003.03,59.17,240.08,1.29
5915,26.24,26.24,1002.82,45.71,324.15,3.98
5916,27.46,27.46,1002.62,32.25,333.44,7.94
5917,28.68,28.68,1002.41,18.79,336.52,11.96
5918,29.25,29.25,1001.88,17.14,330.84,11.66
5919,29.81,29.81,1001.35,15.49,324.91,11.47
5920,30.38,30.38,1000.82,13.84,318.86,11.42
5921,29.98,29.98,1000.8,15.12,310.73,10.24
5922,29.58,29.58,1000.78,16.4,300.77,9.32
5923,29.18,29.18,1000.77,17.68,289.08,8.74
5924,28.34,28.34,1000.94,21.86,281.62,8.05
5925,27.49,27.49,1001.11,26.04,272.95,7.52
5926,26.65,26.65,1001.29,30.21,263.22,7.19
5927,26.22,26.22,1001.56,29.28,274.28,6.66
5928,25.79,25.79,1001.82,28.35,286.68,6.42
5929,25.36,25.36,1002.09,27.42,299.4,6.49
5930,25.06,25.06,1001.92,26.58,305.98,6.26
5931,24.65,24.65,1001.75,25.75,312.95,6.12
5932,24.22,24.22,1001.58,24.91,320.15,6.08
5933,23.72,23.72,1001.57,25.51,325.72,5.94
5934,23.22,23.22,1001.56,26.11,331.49,5.86
5935,22.72,22.72,1001.55,26.71,337.35,5.85
5936,23.25,23.25,1001.67,26.38,340.2,5.72
5937,23.78,23.78,1001.79,26.05,343.18,5.6
5938,24.31,24.31,1001.91,25.72,346.27,5.5
5939,25.99,25.99,1001.55,22.97,350.55,4.8
5940,27.46,27.46,1001.19,20.22,356.25,4.13
5941,28.93,28.93,1000.83,17.46,4.0,3.53
5942,29.77,29.77,1000.05,16.14,359.61,1.41
5943,30.61,30.61,999.26,14.83,200.67,0.75
5944,31.45,31.45,998.48,13.51,190.49,2.86
5945,30.99,30.99,998.34,14.93,178.6,4.62
5946,30.53,30.53,998.2,16.36,173.36,6.46
5947,30.07,30.07,998.07,17.78,170.46,8.34
5948,29.04,29.04,998.3,21.87,176.66,7.67
5949,28.02,28.02,998.54,25.96,183.91,7.12
5950,26.99,26.99,998.77,30.05,192.23,6.7
5951,26.41,26.41,998.83,32.06,199.1,4.8
5952,25.84,25.84,998.89,34.06,214.31,3.05
5953,25.26,25.26,998.95,36.07,254.78,1.94
5954,24.76,24.76,998.97,36.24,276.56,1.29
5955,24.15,24.15,998.99,36.4,318.97,1.07
5956,23.54,23.54,999.01,36.57,355.51,1.47
5957,23.18,23.18,999.15,37.3,5.05,1.82
5958,22.83,22.83,999.28,38.03,11.37,2.21
5959,22.47,22.47,999.42,38.76,15.76,2.61
5960,23.19,23.19,999.64,37.15,30.13,2.93
5961,23.9,23.9,999.87,35.54,41.16,3.39
5962,24.62,24.62,1000.09,33.93,49.34,3.94
5963,26.18,26.18,999.66,31.02,67.82,3.73
5964,27.63,27.63,999.23,28.11,86.37,3.92
5965,29.08,29.08,998.8,25.21,101.75,4.48
5966,29.83,29.83,998.15,24.84,133.09,5.36
5967,30.58,30.58,997.49,24.47,151.75,7.28
5968,31.32,31.32,996.83,24.1,162.0,9.63
5969,31.04,31.04,996.79,26.22,169.16,9.69
5970,30.76,30.76,996.75,28.35,176.14,9.89
5971,30.48,30.48,996.71,30.48,182.74,10.23
5972,29.57,29.57,997.0,33.64,187.27,8.6
5973,28.67,28.67,997.29,36.8,193.85,7.06
5974,27.76,27.76,997.59,39.95,203.88,5.66
5975,27.14,27.14,997.91,42.92,201.63,4.38
5976,26.52,26.52,998.23,45.89,197.56,3.12
5977,25.9,25.9,998.55,48.86,188.08,1.89
5978,25.54,25.54,998.78,49.67,183.96,1.14
5979,25.18,25.18,999.02,50.47,165.17,0.42
5980,24.75,24.75,999.25,51.27,42.16,0.44
5981,24.35,24.35,999.55,51.36,27.31,1.04
5982,23.95,23.95,999.84,51.45,23.44,1.67
5983,23.55,23.55,1000.13,51.54,21.68,2.29
5984,24.28,24.28,1000.42,49.08,37.73,2.96
5985,25.0,25.0,1000.71,46.63,47.39,3.78
5986,25.51,25.51,1000.99,44.18,53.52,4.66
5987,26.74,26.74,1000.93,40.84,67.7,5.43
5988,27.97,27.97,1000.87,37.51,77.88,6.46
5989,29.2,29.2,1000.81,34.17,85.12,7.62
5990,29.89,29.89,1000.38,33.16,98.61,8.53
5991,30.58,30.58,999.95,32.14,109.06,9.8
5992,31.28,31.28,999.52,31.12,116.9,11.33
5993,31.12,31.12,999.31,32.29,118.72,11.92
5994,30.97,30.97,999.11,33.45,120.37,12.53
5995,30.82,30.82,998.9,34.62,121.86,13.15
5996,29.69,29.69,999.33,42.16,109.14,12.21
5997,28.56,28.56,999.76,49.7,95.12,11.95
5998,27.44,27.44,1000.2,57.23,81.34,12.41
5999,26.73,26.73,1000.94,61.05,83.37,13.0
6000,26.03,26.03,1001.69,64.86,85.23,13.61
6001,25.32,25.32,1002.43,68.67,86.92,14.23
6002,24.7,24.7,1002.78,71.78,83.89,12.7
6003,23.93,23.93,1003.12,74.89,80.04,11.2
6004,23.17,23.17,1003.46,78.01,75.04,9.78
6005,22.94,22.94,1003.55,78.23,73.63,9.45
6006,22.71,22.71,1003.63,78.45,72.12,9.13
6007,22.48,22.48,1003.71,78.67,70.5,8.82
6008,22.6,22.6,1003.76,77.46,69.18,8.54
6009,22.72,22.72,1003.8,76.25,67.78,8.27
6010,22.85,22.85,1003.85,75.05,66.28,8.0
6011,24.35,24.35,1003.71,70.03,75.2,7.86
6012,25.6,25.6,1003.57,65.01,84.21,7.92
6013,26.65,26.65,1003.43,60.0,92.87,8.17
6014,27.74,27.74,1002.8,52.48,114.58,7.5
6015,28.83,28.83,1002.17,44.97,136.76,8.01
6016,29.92,29.92,1001.55,37.46,154.1,9.5
6017,30.03,30.03,1001.13,35.45,166.44,10.15
6018,30.14,30.14,1000.72,33.45,176.87,11.21
6019,30.25,30.25,1000.31,31.44,185.27,12.58
6020,29.39,29.39,1000.49,34.62,184.44,10.5
6021,28.53,28.53,1000.67,37.79,183.2,8.42
6022,27.66,27.66,1000.85,40.97,181.15,6.35
6023,27.05,27.05,1001.42,44.96,172.66,5.21
6024,26.43,26.43,1002.0,48.94,159.89,4.24
6025,25.82,25.82,1002.57,52.93,141.2,3.59
6026,25.47,25.47,1002.42,54.38,130.2,3.49
6027,25.12,25.12,1002.27,55.84,118.96,3.52
6028,24.66,24.66,1002.12,57.3,108.29,3.68
6029,24.39,24.39,1002.08,59.12,96.39,3.54
6030,24.12,24.12,1002.05,60.93,84.07,3.56
6031,23.85,23.85,1002.01,62.74,72.43,3.74
6032,24.01,24.01,1002.13,62.42,88.39,2.36
6033,24.16,24.16,1002.26,62.09,130.81,1.52
6034,24.32,24.32,1002.38,61.77,181.45,2.06
6035,25.22,25.22,1002.5,57.73,225.68,2.28
6036,25.92,25.92,1002.62,53.7,250.57,3.41
6037,26.61,26.61,1002.74,49.66,262.01,4.85
6038,26.79,26.79,1002.5,47.53,262.15,4.75
6039,26.96,26.96,1002.26,45.39,262.31,4.66
6040,27.14,27.14,1002.03,43.26,262.47,4.56
6041,27.12,27.12,1001.8,43.9,231.56,3.15
6042,27.11,27.11,1001.56,44.54,187.03,3.34
6043,27.1,27.1,1001.33,45.17,160.58,4.96
6044,26.44,26.44,1001.46,48.36,169.43,4.72
6045,25.79,25.79,1001.59,51.54,178.95,4.6
6046,25.13,25.13,1001.72,54.72,188.68,4.62
6047,24.69,24.69,1002.13,57.32,176.86,1.97
6048,24.19,24.19,1002.54,59.92,55.55,1.11
6049,23.69,23.69,1002.95,62.53,28.07,3.65
6050,23.35,23.35,1003.12,62.04,11.53,4.16
6051,23.02,23.02,1003.3,61.56,359.37,4.93
6052,22.69,22.69,1003.47,61.08,350.76,5.86
6053,22.33,22.33,1003.57,57.45,348.43,6.62
6054,21.98,21.98,1003.66,53.82,346.58,7.39
6055,21.62,21.62,1003.76,50.2,345.08,8.16
6056,22.36,22.36,1004.31,44.35,348.33,9.21
6057,23.1,23.1,1004.85,38.51,350.91,10.28
6058,23.83,23.83,1005.4,32.67,353.0,11.37
6059,25.38,25.38,1005.38,27.42,0.89,11.74
6060,26.58,26.58,1005.36,22.18,8.18,12.31
6061,27.78,27.78,1005.34,16.93,14.72,13.07
6062,28.37,28.37,1004.83,15.93,24.6,11.1
6063,28.97,28.97,1004.32,14.93,38.14,9.58
6064,29.56,29.56,1003.8,13.92,55.37,8.77
6065,29.21,29.21,1003.88,15.17,77.49,7.34
6066,28.85,28.85,1003.95,16.41,104.24,7.33
6067,28.49,28.49,1004.02,17.65,126.38,8.76
6068,27.5,27.5,1004.55,19.71,129.4,7.62
6069,26.51,26.51,1005.08,21.77,133.46,6.51
6070,25.52,25.52,1005.6,23.83,139.14,5.45
6071,25.02,25.02,1005.91,25.81,159.0,3.97
6072,24.33,24.33,1006.22,27.79,192.34,3.37
6073,23.62,23.62,1006.53,29.78,224.88,4.06
